id_site,date,B0,B1,B2,B3,B4,B5,B6,B7,B8,B9,dju
P533,2014-05-06,350.008408987,233.533859606,325.786614439,428.393909702,388.118432101,300.588159665,280.72996557,231.708572305,0.0,258.870617185,112.5
P533,2014-05-07,223.463018335,0.0,134.019208302,383.896810787,339.813368674,478.302873307,344.678574212,327.100515399,400.804749928,216.587562194,112.5
P533,2014-05-08,361.086898553,196.300168312,382.11848135,415.46389729,196.643342766,173.916922249,228.548838272,235.325772105,427.072556913,255.931349988,112.5
P533,2014-05-09,354.915387065,0.0,296.811402027,201.16318173,483.093625631,434.93230859,316.728545218,335.634432081,143.688973819,344.523871281,112.5
P533,2014-05-10,352.474064946,384.728504449,453.982582201,254.128880055,171.437094681,205.76026475,521.46381973,280.627279904,282.879333293,216.942430704,112.5
P533,2014-05-11,346.878836729,231.267364534,299.387542204,122.176585742,361.466936187,398.860239466,378.429945634,447.223219899,0.0,195.706639973,112.5
P533,2014-05-12,189.392118223,339.066273893,112.821982953,0.0,287.683917999,0.0,391.549486551,85.6306228692,186.106743714,0.0,112.5
P533,2014-05-13,439.260409156,260.934656003,276.49321965,286.38362457,365.681028622,461.526129626,323.340858504,332.189420896,452.181428777,348.93625337,112.5
P533,2014-05-14,268.274834323,357.472349389,349.830607019,298.889728094,539.881527681,146.334317224,408.654194973,361.167125102,264.669177177,275.512901846,112.5
P533,2014-05-15,436.288039594,315.875774387,210.061665763,224.177858353,365.120962852,264.457008197,239.135067533,468.02976005,167.766513863,0.0,112.5
P533,2014-05-16,426.113815328,296.359794021,317.017739084,308.166142681,310.190441333,44.9870112947,170.98423604,222.374961499,497.018648344,493.509034812,112.5
P533,2014-05-17,361.509561342,201.017798288,194.722947188,281.295997483,371.841992788,296.335766665,209.543808675,128.944178265,368.159858347,460.290508371,112.5
P533,2014-05-18,169.481724428,433.61661256,229.525457206,273.745088538,376.868337791,397.222290813,188.786716295,451.935141065,301.038962684,0.0,112.5
P533,2014-05-19,161.000276283,285.153603156,310.157205009,313.689637175,509.834262755,177.944020234,113.918978375,289.508930467,395.020125969,437.152518078,112.5
P533,2014-05-20,289.198936019,239.046114973,221.869007176,417.991484801,281.533795445,444.941915308,374.29660976,0.0,364.287054166,472.797787706,112.5
P533,2014-05-21,376.571569351,141.514916972,349.842912367,0.0,230.564743425,415.58259716,466.957694901,424.072357365,213.306971677,327.364165541,112.5
P533,2014-05-22,223.53878220000001,281.092388787,515.50258084,375.304882499,299.64611972,0.0,273.040887444,0.0,390.502857743,294.825850188,112.5
P533,2014-05-23,207.418924087,339.222047494,391.258266338,237.402747997,362.432765675,193.812861079,315.283731237,42.8459718029,196.690626802,359.552561546,112.5
P533,2014-05-24,0.0,0.0,0.0,182.930877273,354.63777293,390.614275637,475.412212738,311.092351216,307.24820843,112.917436285,112.5
P533,2014-05-25,271.196865454,104.603535782,0.0,180.913172924,405.041496218,216.556311723,308.354163431,265.161946742,371.743715445,282.463505691,112.5
P533,2014-05-26,395.792030791,209.394104213,160.186403488,437.491764726,334.481316886,321.553494889,408.15570272,408.570019097,0.0,389.384223621,112.5
P533,2014-05-27,459.021840064,276.365028356,335.935824631,309.718859799,501.108880393,243.752297378,412.504585422,345.252601503,325.498000116,0.0,112.5
P533,2014-05-28,231.032656216,347.19642041,288.409617068,199.118516539,406.083928062,343.061307829,0.0,251.144822752,430.102434611,375.671642545,112.5
P533,2014-05-29,256.862377476,229.52135992,339.803922913,272.972534972,300.105656585,240.803589987,109.179428295,169.891419896,177.158220641,0.0,112.5
P533,2014-05-30,348.45024032,445.171293937,472.073492328,271.95980226,250.475349273,362.851196611,262.376493779,429.215521843,266.656982852,315.061837302,112.5
P533,2014-05-31,0.0,97.2327464646,0.0,214.575231281,288.401988853,454.16610534,152.690094379,257.759507508,283.105219005,337.758919959,112.5
P534,2014-01-01,256.041182789,370.776644669,106.576926966,391.368238965,309.478586148,555.504294522,181.247349867,492.158142278,236.927226398,216.165951736,325.3
P534,2014-01-02,186.668283616,0.0,237.566015796,181.63434122,315.503785844,206.619428422,332.675281545,0.0,301.875850283,226.607131687,325.3
P534,2014-01-03,344.294024141,304.528203102,378.071060486,309.315405525,285.002237561,157.84759881,343.207354734,419.689191245,245.431332039,229.613432233,325.3
P534,2014-01-04,432.630092552,435.42232448,418.00312084,148.206641344,0.0,149.457652882,360.48723581,346.9257752,267.224922876,303.051554135,325.3
P534,2014-01-05,209.778605318,286.266085116,261.749005599,372.274404144,248.943513967,434.487933969,331.635835491,415.878442075,0.0,211.55813179,325.3
P534,2014-01-06,92.886332292,322.037610708,0.0,302.305364557,342.639030515,401.395582607,176.332209593,369.155902507,0.0,393.247805789,325.3
P534,2014-01-07,432.716755488,262.709339674,123.65524212,416.274930436,380.839832369,200.05011476,247.752318264,283.415934451,246.351395578,494.787649741,325.3
P534,2014-01-08,441.448603144,287.336808786,383.950419361,330.779843896,0.0,322.949232857,232.218777351,0.0,156.071316008,0.0,325.3
P534,2014-01-09,390.023608022,328.411531173,0.0,347.689987952,425.085451345,280.285410647,303.62097385,280.967300338,259.956797183,380.024686287,325.3
P534,2014-01-10,356.162361759,280.303907338,275.795313496,360.581917586,428.690348564,0.0,0.0,0.0,196.845946518,270.535867,325.3
P534,2014-01-11,261.577165673,331.573599781,91.1316333198,293.045025922,378.809019611,0.0,334.113210229,206.841580219,0.0,305.675688332,325.3
P534,2014-01-12,216.894763516,268.538624958,0.0,352.490939993,257.244827035,350.92545439,318.39472696,171.30617109,310.40598307,253.202283106,325.3
P534,2014-01-13,0.0,261.130660595,205.413033693,316.671443325,308.240750728,255.692630554,0.0,212.909309465,0.0,303.010492231,325.3
P534,2014-01-14,463.585263769,87.5614950505,306.595513994,380.765057041,224.464642032,335.677468844,290.226510303,214.101165066,415.171288099,331.701241691,325.3
P534,2014-01-15,425.512744128,459.144789519,183.061841219,137.148182478,333.437449673,0.0,351.636623681,273.947201905,467.599634079,372.382005405,325.3
P534,2014-01-16,194.155067202,167.716901946,133.991460251,168.086295526,457.119374762,174.938377425,394.208318449,101.474117745,129.904255894,388.456130072,325.3
P534,2014-01-17,264.952109049,387.265784614,51.917752773,177.692352402,254.244632982,427.326172673,365.224805375,291.83291472,135.21066761,0.0,325.3
P534,2014-01-18,275.355699646,374.275729115,294.653802751,225.780692755,217.61386907,420.133353343,513.500630604,0.0,0.0,268.646745903,325.3
P534,2014-01-19,40.5440605023,0.0,544.439832531,424.024395983,408.197478873,414.273383936,381.114637666,183.230152317,265.589184964,286.38574182,325.3
P534,2014-01-20,323.302528799,232.080439331,278.49167909,479.738360586,0.0,378.849828444,202.090017077,352.983521454,491.75276814,223.934765095,325.3
P534,2014-01-21,355.612301843,226.204210588,225.478331345,247.305366833,169.907543229,270.310080297,316.968139767,256.432421038,239.582638921,355.914654615,325.3
P534,2014-01-22,354.821976174,477.567978363,367.43305521,273.247271708,413.805493573,0.0,261.405294974,212.802243591,367.039408963,288.895584082,325.3
P534,2014-01-23,373.564483301,347.158787938,321.520465911,168.716369441,249.967755428,284.911402651,0.0,137.678182753,265.86303142,324.187827801,325.3
P534,2014-01-24,337.327855322,215.783892867,114.468331376,508.020998065,186.173072741,229.662302295,294.074015274,215.364944709,311.079157755,299.085458422,325.3
P534,2014-01-25,344.775966389,312.554879851,239.951493714,359.128781721,46.2733314631,118.658391386,312.821677844,367.601798218,246.70691671,214.6009952,325.3
P534,2014-01-26,454.498596351,411.720982591,151.476480692,203.565252328,290.579720848,223.429868464,0.0,186.583178395,192.672621991,253.286269515,325.3
P534,2014-01-27,20.0012090965,411.603470728,238.641626988,383.200002123,342.579792499,242.435579632,429.290420461,397.562223547,307.531302116,320.993844574,325.3
P534,2014-01-28,354.882616344,294.675547079,71.3914152081,404.349693092,468.464609108,385.269193887,420.143640468,331.264402698,258.175321201,361.953553199,325.3
P534,2014-01-29,135.173676415,290.785933498,412.36348432,331.193194766,306.843775752,299.224596143,320.569220491,215.50359224,0.0,134.352148722,325.3
P534,2014-01-30,108.448080302,406.863473671,153.945789839,0.0,324.445005732,341.828745022,300.006129659,249.734530696,0.0,220.933975819,325.3
P534,2014-01-31,164.275563309,276.661923592,225.919511852,0.0,230.25006387,227.0533186,238.474658863,134.486321976,334.034445151,337.244330797,325.3
P534,2014-02-01,295.525825748,235.363907843,190.459451761,292.78506912,306.424359296,382.755382083,240.875862697,453.974711058,386.07087284200003,0.0,283.2
P534,2014-02-02,206.231382785,0.0,219.618937906,358.306848108,313.328957997,503.423940084,234.293192453,166.568169145,208.308843194,461.697264285,283.2
P534,2014-02-03,337.489373109,367.335818061,456.062038747,170.355173857,278.57245307,272.872174031,432.989735847,377.736492812,238.738382246,354.564220818,283.2
P534,2014-02-04,189.01515401,304.164359965,260.745113414,388.184835982,373.846996095,362.114845082,362.959344459,430.145256566,445.567202631,453.738886799,283.2
P534,2014-02-05,429.065691758,322.413398198,354.95418976,260.305845577,360.338340954,248.12009799,451.555912647,471.553060184,243.444006308,428.258164895,283.2
P534,2014-02-06,346.50761099,316.88875999,349.783694008,339.23262676,308.66558860599997,372.145885443,262.909893364,277.054872,0.0,207.127900783,283.2
P534,2014-02-07,207.041259452,480.994052465,314.111025846,326.170135571,318.984038095,176.723049955,405.630468185,236.835432162,265.618990911,435.023834604,283.2
P534,2014-02-08,259.898768035,0.0,239.178546232,197.112138989,234.760332791,332.975251924,382.411552026,204.24240126,451.726458509,450.556680769,283.2
P534,2014-02-09,328.552075903,377.455842334,463.36973633,320.798426394,442.363988053,457.118497052,437.770675307,0.0,279.092165697,310.384393163,283.2
P534,2014-02-10,328.161790979,0.0,276.669894002,210.270633734,423.946943278,0.0,162.239025169,346.183238809,321.1273284,285.388239141,283.2
P534,2014-02-11,360.435051954,484.396503865,357.68617994,323.057180501,365.401729346,0.0,202.62251811,388.945072288,220.043807609,395.743641058,283.2
P534,2014-02-12,422.397347618,237.659246601,272.593424059,0.0,398.255621854,328.778284518,175.059915351,426.740308393,488.522032652,0.0,283.2
P534,2014-02-13,0.0,151.896953636,427.233133287,215.221801691,121.128272913,327.684494459,93.7051127619,275.752955733,316.2045059,295.54171344,283.2
P534,2014-02-14,118.529071514,274.241898488,340.22018035,376.876165468,323.063079841,186.39785367,556.112834288,222.91024147,0.0,415.193165951,283.2
P534,2014-02-15,275.719983583,330.880180492,374.431313526,236.988532202,313.956565984,331.955447735,325.457873139,165.971540502,403.65201448,0.0,283.2
P534,2014-02-16,317.298282105,203.454214567,394.501580447,0.0,311.501555923,262.825461982,310.833906347,145.37180396,361.644601926,584.301394228,283.2
P534,2014-02-17,307.624885905,117.876104511,368.841078367,452.87591594,361.747255882,227.017368897,298.682151141,626.738686467,333.323744967,273.481022199,283.2
P534,2014-02-18,254.703040812,0.0,220.865987047,227.506555197,403.215421926,323.616275172,211.811436689,185.347313687,290.963696364,249.481564684,283.2
P534,2014-02-19,288.048790157,470.659616079,249.927684977,262.663155727,0.0,346.815043041,391.958113901,159.848479902,187.375541884,329.195554745,283.2
P534,2014-02-20,295.719807754,336.053828691,206.223755713,0.0,399.922512959,262.584542361,295.09040768,0.0,318.063777399,310.679833465,283.2
P534,2014-02-21,357.084362902,252.204837611,297.735515041,0.0,174.646891628,211.591232296,341.557494795,420.372024413,362.55015332200003,272.018002789,283.2
P534,2014-02-22,291.862832789,292.251629325,211.160901626,372.681503587,233.682927519,255.403210033,356.185906976,171.268463123,251.380003932,179.663726267,283.2
P534,2014-02-23,336.43033936,262.120102292,213.49396064,259.070404519,390.172017822,366.369967555,375.680838135,345.952793788,388.562292034,0.0,283.2
P534,2014-02-24,469.4627836,205.954673588,470.296396403,254.727737163,112.553865035,401.602873077,0.0,285.267310487,156.476329367,290.825206695,283.2
P534,2014-02-25,259.775288491,356.567014811,326.334528286,410.485108836,345.436134271,296.429075455,224.458066448,238.609547908,366.312546044,145.889795811,283.2
P534,2014-02-26,143.358130245,0.0,185.456839954,307.779292735,117.83565033000001,246.573368778,191.392497688,396.626722691,222.541678231,287.47029737,283.2
P534,2014-02-27,212.082981446,259.964084688,287.591018917,330.379641538,229.268500073,456.734104174,379.996228929,217.574041826,432.59176462,299.296538555,283.2
P534,2014-02-28,278.746082796,205.912528102,269.54256098,408.373160811,0.0,10.9357190768,432.530011755,0.0,176.447189618,204.075036306,283.2
P534,2014-03-01,307.516339333,264.390420567,217.521090124,247.872356342,208.051253107,345.377567624,314.877279821,413.85230575,0.0,200.993048187,227.1
P534,2014-03-02,365.89132238,417.341224123,280.91593515,166.699639168,273.049216591,402.810863431,285.738852662,208.304628048,390.837330648,319.3442395,227.1
P534,2014-03-03,286.006323523,387.271680925,386.198837085,392.249311511,494.883302676,250.431627808,190.084729563,486.151727556,385.82836406,0.0,227.1
P534,2014-03-04,298.083140661,246.724788441,162.644416112,478.463199326,367.947973382,211.99850551,368.867494948,222.393535259,347.1143858,179.006913561,227.1
P534,2014-03-05,357.141509265,263.650974742,150.380323456,335.322230907,348.507267539,313.0266724,72.1617776724,484.357323425,328.661561533,350.673249272,227.1
P534,2014-03-06,411.006236334,203.636345504,239.489858575,260.47540839,368.075583454,315.513551876,396.55493699,106.432306234,479.712022321,400.998517541,227.1
P534,2014-03-07,386.424665388,429.222945101,0.0,411.965105502,422.755947189,426.90019214,0.0,406.893062912,482.367263831,353.583517779,227.1
P534,2014-03-08,316.155000998,237.520785089,363.89890414,287.778799103,503.282922741,362.93346965,416.3025272,273.063316137,261.616311732,87.2339389598,227.1
P534,2014-03-09,379.346363715,285.482654771,328.111051695,317.260046967,362.435128964,228.102272551,255.596380572,412.835905208,197.407940249,333.607514333,227.1
P534,2014-03-10,226.82363872,226.158503173,0.0,0.0,231.883403136,208.932746061,85.8392409957,116.621983194,209.826251194,344.434593458,227.1
P534,2014-03-11,202.077864646,427.171501935,350.470736424,230.493974393,531.669504479,484.231470749,339.067097647,228.228743312,340.344905499,278.675671282,227.1
P534,2014-03-12,197.072790054,0.0,267.324690177,123.798275561,281.272026285,147.343557708,0.0,196.062311511,150.005150303,254.00271301,227.1
P534,2014-03-13,266.458830779,320.155850648,388.290890125,316.256066205,260.084797509,0.0,509.39988863,307.09371788,363.739910745,389.708670058,227.1
P534,2014-03-14,285.967074809,395.457511973,251.606601418,229.312208903,242.646409655,291.020634158,249.405678878,304.479861471,336.852227133,413.313121348,227.1
P534,2014-03-15,164.220094405,341.068040989,344.040708746,0.0,425.221413568,240.475342818,428.381810275,175.467820016,245.990341447,0.0,227.1
P534,2014-03-16,302.407676488,144.709253461,0.0,297.037539211,241.408349247,475.293019865,160.166312335,219.074971827,193.608000321,251.694175454,227.1
P534,2014-03-17,178.256394532,395.27090909,383.337680487,0.0,254.651736669,155.139189703,307.217545356,256.667618009,225.558713445,350.492237867,227.1
P534,2014-03-18,399.588841088,243.86543464,398.750866614,185.889302858,270.702543471,0.0,0.0,227.293369505,402.047032247,297.832087394,227.1
P534,2014-03-19,0.0,261.701319131,252.23850526,0.0,277.241536599,170.13607831,0.0,261.401169446,249.225069597,287.097912565,227.1
P534,2014-03-20,270.583391312,350.227692064,364.643585777,330.607216581,263.057193347,198.120046155,457.597475093,274.022670746,476.526602974,98.1525300672,227.1
P534,2014-03-21,317.742039489,315.635513639,204.776499724,309.200616488,311.446859731,361.347446994,269.223432892,161.201476787,284.290097091,310.890001213,227.1
P534,2014-03-22,291.64347927,306.808577112,0.0,316.717178978,328.04899438,461.204775884,213.193767059,503.128918802,424.519010648,207.759111991,227.1
P534,2014-03-23,0.0,249.415013392,442.792990779,303.173570216,118.295942695,491.106883895,372.612089823,270.470136435,336.166232388,233.591449021,227.1
P534,2014-03-24,104.683908414,428.64116467,0.0,0.0,217.937381493,464.458171891,261.676083937,194.975360408,336.823630289,378.823161513,227.1
P534,2014-03-25,256.738820458,0.0,228.10309532,378.318981312,278.131594674,299.798921128,221.368134492,347.217060869,269.561382939,307.360650749,227.1
P534,2014-03-26,391.855130657,376.80092784,0.0,137.436241318,0.0,0.0,206.606771249,363.031872404,358.436007501,95.8951292552,227.1
P534,2014-03-27,157.230804255,114.633199857,205.421942888,466.944412567,451.55372762,294.671694341,405.805976962,303.342652387,259.152573126,0.0,227.1
P534,2014-03-28,258.212971364,175.596281361,71.8371622033,302.624711868,199.91322205,415.110703131,305.132560819,249.892740539,262.706058123,248.730707673,227.1
P534,2014-03-29,422.57501115,275.335318045,388.772275973,249.006983886,137.586007885,329.688201771,58.9285508989,166.43330332,0.0,324.532123483,227.1
P534,2014-03-30,432.557617566,388.619155607,127.86767393,293.348583918,335.664246041,399.128047243,237.073234544,393.838776339,311.207443782,228.177939285,227.1
P534,2014-03-31,239.031448137,246.882089377,363.520088684,350.585308995,268.917251477,440.319361705,309.975905811,448.703045226,256.006790728,0.0,227.1
P534,2014-04-01,542.455907732,255.48084824,213.532159036,0.0,395.953420333,313.144566001,420.162305913,219.060250255,241.774703526,0.0,142.3
P534,2014-04-02,0.0,222.415274791,395.240964664,256.18599841,443.42863352,317.293045706,417.961764463,0.0,518.21033957,178.662000401,142.3
P534,2014-04-03,132.389601201,0.0,243.228226934,242.842406393,232.146664028,159.696185115,280.728958806,95.4543481248,164.37821935,414.244232323,142.3
P534,2014-04-04,294.040415579,334.837304831,418.781509175,278.470513515,609.961599056,249.139890218,387.655903676,253.002196729,273.495481583,190.794893605,142.3
P534,2014-04-05,0.0,453.09733827,567.682034145,283.089766392,431.782467182,0.0,0.0,285.43345132,207.479060585,264.645568796,142.3
P534,2014-04-06,340.782375512,0.0,272.409980535,152.11342768,132.085596049,229.974068387,312.852309337,0.0,430.437491973,533.74889002,142.3
P534,2014-04-07,174.992191425,243.970654447,352.390233699,234.088767775,208.573652986,552.58180591,275.051039119,407.302208813,493.930095261,0.0,142.3
P534,2014-04-08,475.448383066,315.919349112,226.308631412,249.50416294,310.526896675,156.481948714,480.026728728,254.897083609,269.999668379,328.695948422,142.3
P534,2014-04-09,292.166313185,165.012582473,173.256355698,330.344563874,0.0,125.967721598,189.993570817,244.731573072,157.381692338,316.586796471,142.3
P534,2014-04-10,367.655420861,238.194112977,146.57721213,237.649245616,0.0,334.551336239,360.97846187,448.423585833,373.098621112,289.86932319,142.3
P534,2014-04-11,403.989105646,312.682206916,306.354013524,293.000255621,324.592201522,362.711649583,347.243135155,448.727263538,311.680981407,345.682173078,142.3
P534,2014-04-12,223.590893599,188.11681261,302.512695162,408.08902682,122.330960876,340.763700763,321.939726105,380.610026312,100.171618405,212.320510719,142.3
P534,2014-04-13,293.278282361,60.6033435732,93.5707017917,355.679893516,0.0,417.175602876,392.063735165,199.808714315,236.663013563,308.656449791,142.3
P534,2014-04-14,244.301068146,317.284906255,273.868580408,257.247419468,324.322282173,227.495676039,0.0,373.887574777,277.417089466,300.881242246,142.3
P534,2014-04-15,471.29897923,0.0,0.0,247.464305482,369.76377791,369.30155755,577.429235525,383.073193104,0.0,298.970990404,142.3
P534,2014-04-16,198.107923838,240.860977755,290.439906497,0.0,242.15448495,376.361885219,143.900995502,416.381876077,229.035538385,0.0,142.3
P534,2014-04-17,220.27583438,0.0,416.675159694,111.608201502,248.07645923,200.120555997,268.801617357,361.671389925,306.250821343,427.713713131,142.3
P534,2014-04-18,233.767193395,0.0,204.021656395,414.404294747,446.532720648,0.0,225.279473357,270.311998476,216.927538441,344.48253901,142.3
P534,2014-04-19,276.445348647,298.186580681,64.4696784492,386.797310034,184.897727915,282.018242583,0.0,0.0,211.468352765,358.583270474,142.3
P534,2014-04-20,544.720883218,404.968457677,246.543045571,332.71673177,306.533808509,368.673293388,207.369423873,460.411999543,362.174142396,400.67631933,142.3
P534,2014-04-21,369.279728323,344.37935175,416.740028174,0.0,333.942140686,274.380387314,407.735310442,96.8155502895,255.192727847,421.305815638,142.3
P534,2014-04-22,361.194666817,312.200233604,204.90522348,492.171935054,0.0,175.958807951,207.288621726,309.749421585,215.979842391,136.644446092,142.3
P534,2014-04-23,0.0,366.762679735,147.971604981,294.523788198,388.306825443,296.526717992,187.362254335,243.559576496,262.749918502,360.059734227,142.3
P534,2014-04-24,294.945280095,35.9612346517,349.609993625,347.944138646,451.037278407,413.397049128,289.988996877,182.504908278,381.173382339,262.447736647,142.3
P534,2014-04-25,0.0,241.351745035,340.201381402,299.129598516,353.877483491,231.811964917,220.612997767,174.38466828400001,0.0,452.848260681,142.3
P534,2014-04-26,172.014850306,173.042520433,319.011479704,215.560563126,266.613376135,411.604541162,306.402699093,140.093063907,283.435984459,275.717627337,142.3
P534,2014-04-27,214.963582361,311.418560301,180.584552298,281.73212766,478.985568094,519.195353155,224.220746858,239.483727515,299.424969972,324.461211996,142.3
P534,2014-04-28,290.806502961,250.836439429,220.522423215,294.424378888,344.591624799,286.714195107,329.023028528,296.330619966,313.038280137,382.025557522,142.3
P534,2014-04-29,384.476829622,262.148137605,234.376558479,556.297564843,510.204062788,371.568232931,0.0,228.761668754,385.320889233,240.459414999,142.3
P534,2014-04-30,164.533484978,325.678215086,281.109937687,311.59701194,216.531590173,273.544007537,0.0,0.0,387.211242286,375.452397744,142.3
P534,2014-05-01,377.029449384,367.862959991,309.272226065,270.721423934,299.703543381,175.671062703,294.351593341,179.999997875,0.0,139.201342151,112.5
P534,2014-05-02,513.32214025,172.313586643,269.760563128,256.394552063,323.907063589,227.900047941,392.044019186,222.112922105,298.819557058,403.160505038,112.5
P534,2014-05-03,0.0,267.149869274,298.105979932,351.73187989,459.330005477,240.137203938,335.095767404,306.639574736,280.963956158,242.328690017,112.5
P534,2014-05-04,327.013738127,228.424111508,217.258270148,257.462608927,323.950301523,0.0,0.0,344.778747933,454.404201866,439.990139039,112.5
P534,2014-05-05,448.042226593,346.03473937,148.122628289,386.127363823,254.460081571,45.7395749258,111.470569729,333.081571926,341.398653127,162.628503924,112.5
P534,2014-05-06,270.213807833,226.770100923,323.72541668,367.774087046,441.647632327,255.160455607,364.609314358,229.934289222,408.127754761,269.465969246,112.5
P534,2014-05-07,455.0247129,0.0,198.224639819,196.236406039,225.510755805,285.747542417,402.161817448,452.816447298,244.117925996,190.632473656,112.5
P534,2014-05-08,312.378214831,393.958099632,300.954703751,327.031675816,343.047100279,326.028395884,290.191985055,325.4406379,489.99972904,76.810641731,112.5
P534,2014-05-09,294.646991175,316.044291617,246.139626654,177.64433641,409.431008483,232.087321926,212.609179651,231.194329989,334.666117087,423.216467871,112.5
P534,2014-05-10,308.297950429,318.09056345,116.917363401,234.84260033,323.639106645,232.711866403,171.194859978,394.960424589,278.187165866,398.311355414,112.5
P534,2014-05-11,0.0,362.136702377,0.0,132.60538753,129.292530891,308.086566889,343.303194636,170.40339018,515.701930409,283.461285652,112.5
P534,2014-05-12,218.130245675,489.759568445,218.456846631,287.286355838,240.842042801,175.71392981,303.108811363,319.488345235,291.927686524,292.160049605,112.5
P534,2014-05-13,0.0,299.170470142,346.435532896,388.47043435,-21.4650414427,249.918198588,192.210808506,0.0,0.0,311.279503169,112.5
P534,2014-05-14,382.672645913,95.6857527677,292.35305593,379.953822615,316.786150478,401.508161243,183.820380335,434.223439382,228.789813088,374.21336859,112.5
P534,2014-05-15,300.902617965,390.979247899,328.125900481,380.770149505,229.274208136,144.209940249,327.313610301,147.618027268,254.538658106,306.75316633,112.5
P534,2014-05-16,382.473099074,350.360891424,81.6597735471,299.502808736,248.750462884,218.70223657,233.204070598,0.0,329.213004504,260.32006533,112.5
P534,2014-05-17,292.749607788,271.995867779,385.157953435,458.240669321,0.0,486.10559631,291.758002545,267.129365521,289.509210588,323.112304794,112.5
P534,2014-05-18,241.142278917,285.388975267,558.183222731,219.443305519,253.575719697,134.432585178,319.543037656,335.889133355,297.76517162,212.806189652,112.5
P534,2014-05-19,348.301519414,315.039555668,227.314470548,185.003325908,429.730512734,335.009830957,0.0,385.844449518,476.598831529,0.0,112.5
P534,2014-05-20,310.679127338,350.370749126,177.364928957,293.167879136,472.359088619,287.412108758,321.384462463,152.327033528,316.311998108,288.880307595,112.5
P534,2014-05-21,216.089999505,0.0,168.550391383,199.851473984,231.762688611,169.987134127,260.083693233,386.986117375,140.519940959,0.0,112.5
P534,2014-05-22,0.0,229.34344641,330.417735754,340.096887716,430.886821213,465.751961592,419.236786225,0.0,196.333358875,295.890207764,112.5
P534,2014-05-23,242.037169442,0.0,350.190062181,247.604087687,355.534682787,478.742956625,0.0,324.61055301,0.0,376.851056047,112.5
P534,2014-05-24,184.085796388,354.778515589,260.137889467,276.606847352,208.919737819,295.132072037,343.461273257,260.304513458,388.349647412,295.522386272,112.5
P534,2014-05-25,351.587379115,419.242841644,146.736740769,241.170228258,349.438009225,0.0,168.762842306,371.933421186,270.666232435,325.551769924,112.5
P534,2014-05-26,179.401242707,268.286830704,330.241302901,289.349360665,337.050206439,0.0,374.171412905,0.0,0.0,344.800795828,112.5
P534,2014-05-27,0.0,275.976031626,416.559290924,0.0,352.066151433,0.0,394.114146434,315.873303516,514.309050118,300.917346617,112.5
P534,2014-05-28,188.955877076,364.766200813,197.396070732,0.0,262.335047465,375.945388267,216.937340259,308.815907318,312.183145305,0.0,112.5
P534,2014-05-29,285.221420333,169.750389139,382.411638401,233.173925603,371.180844337,483.050921302,454.478040892,465.530636908,371.128333456,218.309690093,112.5
P534,2014-05-30,201.788376317,422.046387578,355.753006436,179.084133699,257.098081378,430.287325006,148.023647944,284.906079793,400.638645391,362.911250924,112.5
P534,2014-05-31,265.056400984,322.832889992,375.359669682,0.0,280.604060533,251.303386319,0.0,301.13814279,431.019693785,237.089334812,112.5
